SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
18166,NE MAPLE LEAF PL BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,SE,120,5,Green Lake,,,Paid Parking,122.32559295,47.68090582
27277,3RD AVE BETWEEN BELL ST AND BATTERY ST,SW,240,9,Belltown,North,,Paid Parking,122.34549499,47.61500973
9697,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,NW,120,11,First Hill,,,Paid Parking,122.32379003,47.60700114
53806,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,240,6,Denny Triangle,North,,Paid Parking,122.33632144,47.61680818
13509,WESTERN AVE BETWEEN MARION ST AND MADISON ST,SW,120,5,Commercial Core,Waterfront,,Paid Parking,122.33712127,47.60385671
60013,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,N,120,4,Pike-Pine,,,Paid Parking,122.31489847,47.61534047
59702,E MADISON ST BETWEEN BROADWAY CT AND 10TH AVE,SE,240,3,Pike-Pine,,,Paid Parking,122.3195596,47.61159553
84790,NE 47TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,120,5,University District,Core,,Paid Parking,122.31367278,47.66303817
76986,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,SE,240,8,Belltown,North,,Carpool Parking,122.34644272,47.61507876
14673,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,N,120,8,Pike-Pine,,,Paid Parking,122.3239095,47.61416621
53130,6TH AVE BETWEEN BELL ST AND BATTERY ST,NE,240,13,Denny Triangle,North,,Paid Parking,122.34280866,47.6171554
47213,15TH AVE NE BETWEEN NE BOAT W ST AND NE PACIFIC ST,NW,120,9,University District,Core,,Paid Parking,122.31333738,47.65233251
57201,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,W,600,12,South Lake Union,North,,Paid Parking,122.33266709,47.62552645
70750,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,9,Belltown,South,,Paid Parking,122.3436157,47.61293327
59014,WOODLAWN AVE NE BETWEEN NE 72ND ST AND NE 73RD ST,NE,120,6,Green Lake,,,Paid Parking,122.32484934,47.68087064
10218,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,NE,240,8,Belltown,North,,Paid Parking,122.35179456,47.6142435
77610,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,4,Commercial Core,Financial,,Paid Parking,122.332118,47.60437894
80017,OLIVE WAY BETWEEN 6TH AVE AND 7TH AVE,NW,120,5,Commercial Core,Retail,,Paid Parking,122.33581204,47.61341115
64318,NW MARKET ST BETWEEN 17TH AVE NW AND BARNES AVE NW,S,240,9,Ballard,Edge,,Paid Parking,122.37955206,47.66858978
7258,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,13,Belltown,South,,Paid Parking,122.33974319,47.61416938
70742,2ND AVE BETWEEN PINE ST AND STEWART ST,NE,120,4,Commercial Core,Retail,,Paid Parking,122.34001021,47.61064553
55025,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,NW,120,7,First Hill,,,Paid Parking,122.32553133,47.60726592
81118,TERRY AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,120,5,South Lake Union,South,,Paid Parking,122.33701541,47.62386337
55454,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,SE,600,8,South Lake Union,North,,Paid Parking,122.32657593,47.63127461
19482,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW,S,240,10,Ballard,Edge,,Paid Parking,122.37758407,47.66858971
81477,WESTERN AVE BETWEEN PIKE ST AND PINE ST,SW,120,3,Commercial Core,Waterfront,,Paid Parking,122.34164153,47.60878626
80881,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,4,Belltown,South,,Paid Parking,122.33838365,47.61267196
32429,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,NW,240,7,Belltown,North,,Paid Parking,122.34854447,47.61750448
70865,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,W,120,6,Pioneer Square,Edge,,Paid Parking,122.3316886,47.59877036
9477,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,W,120,8,Capitol Hill,North,,Paid Parking,122.3210662,47.62467789
36121,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,SW,240,6,Belltown,North,,Paid Parking,122.35199635,47.61536129
34885,PONTIUS AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,600,15,South Lake Union,South,,Paid Parking,122.33181611,47.62251895
64317,NW MARKET ST BETWEEN 17TH AVE NW AND BARNES AVE NW,N,240,8,Ballard,Edge,,Paid Parking,122.37964963,47.66875441
47966,2ND AVE BETWEEN SPRING ST AND SENECA ST,NE,120,4,Commercial Core,Financial,,Paid Parking,122.33601514,47.60626322
2085,15TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,120,5,University District,Core,,Paid Parking,122.31210101,47.65902135
75173,5TH AVE N BETWEEN JOHN ST AND BROAD ST,W,240,3,Uptown Triangle,,,Paid Parking,122.34771286,47.62015028
58677,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,NW,240,5,Belltown,North,,Paid Parking,122.35088659,47.61313015
12290,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,E,120,9,Uptown,Core,,Paid Parking,122.35660058,47.62501138
33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,240,8,Uptown Triangle,,,Paid Parking,122.34696304,47.61966574
55029,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,NW,120,10,First Hill,,,Paid Parking,122.3244191,47.60771806
80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,120,5,Pike-Pine,,,Paid Parking,122.32824671,47.61502207
79882,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,4,First Hill,,,Paid Parking,122.32559852,47.61163327
24413,11TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,W,240,29,Capitol Hill,South,,Paid Parking,122.31829651,47.61696889
10165,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,W,600,10,South Lake Union,North,,Paid Parking,122.32936627,47.6273401
58493,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,6,Commercial Core,Retail,,Paid Parking,122.33768158,47.60710524
28961,4TH AVE BETWEEN CEDAR ST AND CLAY ST,SW,240,6,Belltown,North,,Paid Parking,122.34857311,47.61800903
77558,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,SE,120,12,First Hill,,,Restricted Parking Zone,122.32478402,47.60646959
78701,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,600,4,South Lake Union,South,,Paid Parking,122.33778888,47.62211282
25706,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,120,10,Belltown,South,,Paid Parking,122.34102039,47.61140567
53422,7TH AVE BETWEEN PINE ST AND OLIVE WAY,NE,120,9,Commercial Core,Retail,,Paid Parking,122.33463505,47.61312767
58806,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,6,Belltown,South,,Paid Parking,122.34403853,47.61082404
31853,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,SW,120,39,Ballard,Core,,Paid Parking,122.38563801,47.66808303
24553,12TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,W,120,7,12th Avenue,,,Paid Parking,122.31688535,47.60865499
12289,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,W,120,9,Uptown,Core,,Paid Parking,122.35681114,47.62505307
65818,S MAIN ST BETWEEN MAYNARD AVE S AND 7TH AVE S,S,120,7,Chinatown/ID,Edge,,Paid Parking,122.32439984,47.59994667
1033,1ST AVE BETWEEN BROAD ST AND EAGLE ST,SW,240,10,Belltown,North,,Paid Parking,122.35327798,47.61726786
69485,12TH AVE NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,W,120,6,University District,Core,,Paid Parking,122.31563166,47.65655643
76045,7TH AVE BETWEEN UNION ST AND PIKE ST,SW,120,4,Commercial Core,Retail,,Paid Parking,122.33298145,47.61108436
53430,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,NE,120,6,Denny Triangle,South,,Paid Parking,122.33833527,47.61568744
49653,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,SW,120,4,Belltown,South,,Paid Parking,122.34422675,47.61426023
77265,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,W,600,7,South Lake Union,South,,Paid Parking,122.33599288,47.61912646
48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,120,8,Ballard,Core,,Paid Parking,122.38486732,47.66819351
59046,YALE AVE N BETWEEN VALLEY ST AND ALOHA ST,E,600,6,South Lake Union,North,,Paid Parking,122.330763,47.62641959
57194,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,NE,240,6,Denny Triangle,North,,Paid Parking,122.3311435,47.61726292
80598,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,240,8,Roosevelt,,,Paid Parking,122.31727526,47.67622118
80641,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,N,240,10,Uptown,Edge,,Paid Parking,122.35477396,47.62551026
9702,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,SE,120,7,First Hill,,,Paid Parking,122.32142554,47.60787279
46258,1ST AVE N BETWEEN JOHN ST AND THOMAS ST,E,240,6,Uptown,Edge,,Paid Parking,122.35535352,47.6203434
31889,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,NW,240,15,Belltown,North,,Paid Parking,122.34745116,47.61453651
80542,REPUBLICAN ST BETWEEN 4TH AVE N AND 5TH AVE N,S,240,10,Uptown,Edge,,Paid Parking,122.34834833,47.6232061
43905,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,N,120,5,Pioneer Square,Core,,Paid Parking,122.33348247,47.60095635
54730,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,120,10,Capitol Hill,South,,Paid Parking,122.32070714,47.61585834
12285,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,240,13,Uptown,Edge,,Paid Parking,122.35680987,47.62267511
91545,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,240,8,Uptown,Edge,,Paid Parking,122.35737567,47.62216568
11598,MADISON ST BETWEEN BOREN AVE AND MINOR AVE,SE,30,8,First Hill,,,Paid Parking,122.32453442,47.6095135
56149,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,E,120,11,Pike-Pine,,,Paid Parking,122.32202359,47.61467559
58829,WESTLAKE AVE N BETWEEN DENNY WAY AND JOHN ST,W,120,4,South Lake Union,South,,Paid Parking,122.3385976,47.61911756
1046,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,120,17,Uptown,Core,,Paid Parking,122.35531611,47.62391223
9109,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,SW,240,3,Ballard,Edge,,Paid Parking,122.3813686,47.66473624
54450,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,E,120,11,Pike-Pine,,,Paid Parking,122.32435615,47.61468365
12538,REPUBLICAN ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,120,4,South Lake Union,South,,Paid Parking,122.34167861,47.62315819
80194,PINE ST BETWEEN ALASKAN E RDWY WAY AND ELLIOTT AVE,SE,240,9,Commercial Core,Waterfront,,Paid Parking,122.34332117,47.60873185
24049,1ST AVE BETWEEN WARREN PL AND BAY ST,SW,240,8,Belltown,North,,Paid Parking,122.35468238,47.61809231
35838,UNIVERSITY WAY NE BETWEEN NE PACIFIC ST AND NE 40TH ST,E,120,12,University District,Core,,Paid Parking,122.31321285,47.65436312
76102,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,120,8,Chinatown/ID,Edge,,Paid Parking,122.32363501,47.59958065
51474,4TH AVE BETWEEN MADISON ST AND SPRING ST,NE,120,4,Commercial Core,Financial,,Paid Parking,122.33314808,47.60648441
16953,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,N,240,6,University District,Edge,,Paid Parking,122.31717777,47.65989817
58445,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,120,3,South Lake Union,South,,Paid Parking,122.33913076,47.62094236
11782,MERCER SR ST BETWEEN TERRY AVE N AND BOREN AVE N,S,600,4,South Lake Union,South,,Paid Parking,122.33659908,47.62447169
13306,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,3,Belltown,South,,Paid Parking,122.33950456,47.61338368
54953,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,7,Belltown,North,,Paid Parking,122.34942031,47.61685194
58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,600,18,Uptown Triangle,,,Paid Parking,122.34644322,47.62031513
1018,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,120,12,Belltown,South,,Paid Parking,122.34188878,47.61073498
41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,120,4,Ballard,Core,,Paid Parking,122.38557075,47.66876144
36141,WESTLAKE AVE BETWEEN LENORA ST AND BLANCHARD ST,W,240,8,Denny Triangle,North,,Paid Parking,122.33832365,47.61711289
9470,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,E,120,11,Capitol Hill,South,,Paid Parking,122.32075419,47.61932307
45973,W MERCER ST BETWEEN 1ST AVE W AND 2ND AVE W,N,240,7,Uptown,Edge,,Paid Parking,122.3586498,47.62466659
83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,120,4,Fremont,,,Paid Parking,122.34859641,47.65027486
56686,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,SE,120,4,Belltown,South,,Paid Parking,122.33998391,47.61478689
65801,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,N,120,8,Pioneer Square,Edge,,Paid Parking,122.33488613,47.60010838
10886,HARVARD AVE BETWEEN E PINE ST AND E OLIVE ST,E,120,12,Capitol Hill,South,,Paid Parking,122.32203862,47.61584917
68550,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,240,5,Uptown,Edge,,Paid Parking,122.35741848,47.61971607
69093,10TH AVE BETWEEN E UNION ST AND E PIKE ST,W,120,8,Pike-Pine,,,Paid Parking,122.31955025,47.61351753
69134,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,E,240,6,Uptown,Edge,,Paid Parking,122.35798291,47.61940488
80594,ROOSEVELT WAY NE BETWEEN NE 63RD ST AND NE 64TH ST,E,240,10,Roosevelt,,,Paid Parking,122.31728206,47.6745558
23781,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,120,3,Uptown,Core,,Paid Parking,122.35737196,47.62466482
46765,12TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,120,6,University District,Core,,Paid Parking,122.31547518,47.66222556
12401,RAINIER AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,W,120,4,Columbia City,,,Paid Parking,122.2849609,47.55747782
8097,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,120,8,Chinatown/ID,Edge,,Paid Parking,122.32645202,47.59961395
82654,E ROY ST BETWEEN BROADWAY E  E AND 10TH W AVE E,SE,120,3,Capitol Hill,North,,Paid Parking,122.32051138,47.62518096
1281,1ST AVE W BETWEEN W MERCER ST AND W ROY ST,W,240,5,Uptown,Edge,,Paid Parking,122.35809341,47.62515306
70501,18TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,W,120,18,Cherry Hill,,,Paid Parking,122.30901722,47.60711882
13262,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N,S,600,4,South Lake Union,North,,Paid Parking,122.34288677,47.62620934
24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,240,5,University District,Edge,,Paid Parking,122.31677664,47.65661606
8830,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,NE,240,7,Commercial Core,Waterfront,,Paid Parking,122.3386791,47.60416352
3342,22ND AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,E,30,5,Ballard,Core,,Paid Parking,122.38463849,47.66908384
39945,NE 70TH ST BETWEEN NE RAVENNA WB BV AND OSWEGO PL NE,N,120,3,Green Lake,,,Paid Parking,122.32421297,47.67918615
14953,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,N,120,6,Pike-Pine,,,Paid Parking,122.31881786,47.61300718
28946,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,NE,120,1,Pioneer Square,Edge,,Paid Parking,122.32943221,47.60241664
34937,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,120,4,Uptown,Core,,Paid Parking,122.35680791,47.62391792
6198,4TH AVE BETWEEN VINE ST AND CEDAR ST,NE,240,8,Belltown,North,,Paid Parking,122.34746383,47.61757189
79041,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,N,120,8,South Lake Union,South,,Paid Parking,122.3297911,47.61975161
25701,2ND AVE BETWEEN UNION ST AND PIKE ST,SW,120,2,Commercial Core,Retail,,Paid Parking,122.33855878,47.60874134
43057,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,N,120,6,Chinatown/ID,Edge,,Paid Parking,122.32701506,47.59841242
79574,MADISON ST BETWEEN 6TH AVE AND 7TH AVE,SE,120,11,Commercial Core,Financial,,Carpool Parking,122.33009557,47.60718121
57550,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,600,8,South Lake Union,South,,Paid Parking,122.33162048,47.62367967
35433,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,NW,120,5,First Hill,,,Paid Parking,122.32815042,47.61013569
84654,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,120,4,University District,Core,,Paid Parking,122.31386787,47.65679238
35842,UNIVERSITY WAY NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,E,120,5,University District,Core,,Paid Parking,122.31316591,47.65648421
53542,8TH AVE BETWEEN PINE ST AND OLIVE WAY,NE,120,4,Commercial Core,Retail,,Paid Parking,122.33353011,47.61360677
35506,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SE,120,6,First Hill,,,Paid Parking,122.3218643,47.61163295
11865,MINOR AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,7,First Hill,,,Paid Parking,122.32312547,47.60869907
74029,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,120,12,Belltown,South,,Paid Parking,122.34205339,47.61415144
37177,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,N,120,7,Pike-Pine,,,Paid Parking,122.3239188,47.61530499
58801,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,SW,120,10,Commercial Core,Waterfront,,Paid Parking,122.33843413,47.60528135
24409,11TH AVE BETWEEN E PINE ST AND E OLIVE ST,W,240,22,Capitol Hill,South,,Paid Parking,122.31827889,47.61587315
80949,SUMMIT AVE BETWEEN E PIKE ST AND E PINE ST,W,120,8,Pike-Pine,,,Paid Parking,122.32561509,47.61467907
75769,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,20,Commercial Core,Financial,,Carpool Parking,122.32978967,47.60591026
33673,HOWELL ST BETWEEN 9TH AVE AND TERRY AVE,NW,240,9,Denny Triangle,North,,Paid Parking,122.33279095,47.61522135
13309,VIRGINIA ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,9,Belltown,South,,Paid Parking,122.33882237,47.61411105
136322,NE PACIFIC ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,120,7,University District,Core,,Paid Parking,122.31388092,47.6536477
32290,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,E,120,15,University District,Core,,Paid Parking,122.31413072,47.6640034
13126,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,S,240,10,Uptown,Edge,,Paid Parking,122.35345092,47.62084642
58494,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,4,Commercial Core,Retail,,Paid Parking,122.33761427,47.6070238
13101,TERRY AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,240,5,Denny Triangle,North,,Paid Parking,122.335554,47.6174151
81686,YALE AVE BETWEEN HOWELL ST AND STEWART ST,NE,240,9,Denny Triangle,North,,Paid Parking,122.33028852,47.61792977
52522,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,120,7,Belltown,South,,Paid Parking,122.33844001,47.61341347
37142,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,S,120,10,Pike-Pine,,,Paid Parking,122.31487795,47.61404624
60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,120,11,Pike-Pine,,,Paid Parking,122.3175285,47.61535222
65545,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,N,120,4,Pioneer Square,Edge,,Paid Parking,122.33481763,47.59926347
79741,MELROSE AVE BETWEEN PIKE ST AND PINE ST,W,120,8,Pike-Pine,,,Paid Parking,122.3279937,47.61473559
62093,NE 47TH ST BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE,N,240,6,University District,Edge,,Paid Parking,122.31689232,47.66317097
81209,UNIVERSITY WAY NE BETWEEN NE 43RD ST AND NE 45TH ST,W,120,5,University District,Core,,Paid Parking,122.31324709,47.66050606
76626,ALASKAN WAY BETWEEN VINE ST AND CLAY ST,NE,240,13,Belltown,North,,Paid Parking,122.35301623,47.61393711
13346,WALL ST BETWEEN 1ST AVE AND 2ND AVE,SE,240,8,Belltown,North,,Paid Parking,122.34823653,47.6150029
54765,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,W,120,18,University District,Core,,Paid Parking,122.31447503,47.65755256
1045,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,120,11,Uptown,Core,,Paid Parking,122.35549857,47.62391565
43193,S MAIN ST BETWEEN 2ND AVE S AND 2ND AV ET S,N,120,4,Pioneer Square,Edge,,Paid Parking,122.33111008,47.60010473
81206,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,SE,120,10,First Hill,,,Restricted Parking Zone,122.32538017,47.61213261
1433,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,240,26,University District,Edge,,Paid Parking,122.31642786,47.66400789
58641,VIRGINIA ST BETWEEN 9TH AVE AND TERRY AVE,NW,240,4,Denny Triangle,North,,Paid Parking,122.335373,47.61676587
94677,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,SE,120,19,South Lake Union,North,,Paid Parking,122.33269229,47.62749792
66622,S WELLER ST BETWEEN 7TH AVE S AND CANTON AL S,S,120,2,Chinatown/ID,Core,,Paid Parking,122.32338508,47.59742737
58797,WESTERN AVE BETWEEN COLUMBIA ST AND MARION ST,SW,120,5,Commercial Core,Waterfront,,Paid Parking,122.33645957,47.60312839
39333,NE 41ST ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,N,120,8,University District,Core,,Paid Parking,122.31498874,47.65692384
8841,ALASKAN WAY BETWEEN CLAY ST AND BROAD ST,SW,240,5,Belltown,North,,Paid Parking,122.35452821,47.61461633
36098,WESTERN AVE BETWEEN MADISON ST AND SPRING ST,NE,120,5,Commercial Core,Waterfront,,Paid Parking,122.33759003,47.60464003
81190,UNION ST BETWEEN 5TH AVE AND 6TH AVE,SE,120,3,Commercial Core,Retail,,Paid Parking,122.33407591,47.60986131
32489,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,14,Belltown,North,,Paid Parking,122.35035405,47.61740397
17613,NE 71ST ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,N,120,5,Green Lake,,,Paid Parking,122.32509799,47.67986787
2793,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,W,240,9,Uptown,Edge,,Paid Parking,122.35293883,47.62036489
70725,2ND AVE BETWEEN YESLER WAY AND JAMES ST,SW,120,3,Pioneer Square,Core,,Paid Parking,122.33241002,47.60201883
56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,120,11,Ballard,Core,,Paid Parking,122.38355354,47.66773569
10209,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,SW,240,7,Belltown,North,,Paid Parking,122.34887474,47.61233829
59957,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,N,120,8,Pike-Pine,,,Paid Parking,122.32142456,47.61414511
35837,UNIVERSITY WAY NE BETWEEN NE PACIFIC ST AND NE 40TH ST,W,120,14,University District,Core,,Paid Parking,122.31339781,47.65443374
80198,PINE ST BETWEEN PIKE PL AND POST AL,SE,120,2,Commercial Core,Waterfront,,Paid Parking,122.34155327,47.6094665
11105,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,NW,120,2,Pioneer Square,Core,,Paid Parking,122.33308082,47.60214374
46246,1ST AVE BETWEEN UNION ST AND PIKE ST,NE,120,7,Commercial Core,Retail,,Paid Parking,122.33948143,47.60837485
85382,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,S,120,7,Green Lake,,,Paid Parking,122.32522845,47.6803507
12957,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,SW,120,6,First Hill,,,Paid Parking,122.32520538,47.61267365
43118,S LANE ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,120,6,Chinatown/ID,Edge,,Paid Parking,122.32571811,47.59660677
13214,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,E,120,8,University District,Core,,Paid Parking,122.31309548,47.65901419
11397,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,6,Belltown,South,,Paid Parking,122.34354379,47.61220955
1030,1ST AVE BETWEEN CLAY ST AND BROAD ST,NE,240,8,Belltown,North,,Paid Parking,122.35196383,47.61671091
30698,6TH AVE BETWEEN PIKE ST AND PINE ST,NE,120,14,Commercial Core,Retail,,Paid Parking,122.33483301,47.61166068
87258,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,S,120,6,Ballard,Core,,Paid Parking,122.38387421,47.66859529
35946,WALL ST BETWEEN 4TH AVE AND 5TH AVE,SE,240,8,Belltown,North,,Paid Parking,122.34567306,47.61698844
77570,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,240,17,Belltown,North,,Paid Parking,122.35273225,47.61532287
24834,14TH AVE BETWEEN E PIKE ST AND E PINE ST,E,120,12,Pike-Pine,,,Paid Parking,122.31416404,47.61468753
24057,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,W,240,10,Uptown,Edge,,Paid Parking,122.35553332,47.61919638
71290,22ND AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,E,240,5,Ballard,Edge,,Paid Parking,122.38463706,47.66983638
46729,12TH AVE BETWEEN E BARCLAY CT AND E JAMES CT,W,120,7,12th Avenue,,,Paid Parking,122.31688559,47.6071051
59958,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,S,120,6,Pike-Pine,,,Paid Parking,122.3214466,47.61400239
79362,LENORA ST BETWEEN 6TH AVE AND 7TH AVE,SE,120,4,Denny Triangle,South,,Paid Parking,122.33913495,47.6154348
11673,MARION ST BETWEEN BOREN AVE AND MINOR AVE,NW,120,4,First Hill,,,Paid Parking,122.32393114,47.60890535
11717,MAYNARD AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,120,4,Chinatown/ID,Edge,,Paid Parking,122.32515508,47.59961466
