SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
60182,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,S,120,5,Capitol Hill,North,,Paid Parking,122.32156166,47.62102996
45974,W MERCER ST BETWEEN 1ST AVE W AND 2ND AVE W,S,240,5,Uptown,Edge,,Paid Parking,122.35864292,47.6245103
54729,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,W,120,9,Capitol Hill,South,,Paid Parking,122.32093008,47.615854
36490,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE,S,120,11,Cherry Hill,,,Paid Parking,122.31086289,47.60797363
4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,240,8,Belltown,North,,Paid Parking,122.35037128,47.61790727
24050,1ST AVE BETWEEN WARREN PL AND BAY ST,NE,240,7,Belltown,North,,Paid Parking,122.35456852,47.61823252
76105,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,120,5,Chinatown/ID,Edge,,Paid Parking,122.32386144,47.59874622
36014,WARREN AVE N BETWEEN MERCER ST AND ROY ST,E,240,2,Uptown,Edge,,Paid Parking,122.35401396,47.62499475
86450,NW 56TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,S,240,13,Ballard,Edge,,Paid Parking,122.38619958,47.66938747
51477,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,120,7,Commercial Core,Retail,,Paid Parking,122.33464066,47.60781481
8857,ALASKAN E RDWY WAY BETWEEN SPRING ST AND SENECA ST,SW,240,19,Commercial Core,Waterfront,,Paid Parking,122.33922088,47.60495027
87253,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,N,120,3,Ballard,Core,,Paid Parking,122.38264895,47.66875856
54733,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,W,120,11,Capitol Hill,North,,Paid Parking,122.32100027,47.62152987
80878,STEWART ST BETWEEN PIKE PL AND POST AL,SE,120,4,Commercial Core,Waterfront,,Paid Parking,122.34189906,47.60978392
69446,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,E,120,10,Pike-Pine,,,Paid Parking,122.31671684,47.61351144
94651,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,11,Commercial Core,Financial,,Paid Parking,122.33045145,47.6042352
79882,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,4,First Hill,,,Paid Parking,122.32559852,47.61163327
89525,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,N,120,6,Pioneer Square,Core,,Paid Parking,122.33218964,47.60094341
11105,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,NW,120,5,Pioneer Square,Core,,Paid Parking,122.33308082,47.60214374
58814,WESTERN AVE BETWEEN CLAY ST AND BROAD ST,NE,240,4,Belltown,North,,Paid Parking,122.35280637,47.61600694
81185,UNION ST BETWEEN WESTERN AVE AND POST AL,NW,120,3,Commercial Core,Waterfront,,Paid Parking,122.33993334,47.60753777
36110,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,NE,240,8,Belltown,North,,Paid Parking,122.34907831,47.61380287
12954,SUMMIT AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,9,First Hill,,,Restricted Parking Zone,122.32449676,47.61209744
35433,SENECA ST BETWEEN 9TH AVE AND TERRY AVE,NW,120,5,First Hill,,,Paid Parking,122.32815042,47.61013569
70750,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,9,Belltown,South,,Paid Parking,122.3436157,47.61293327
76193,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,SW,120,7,Denny Triangle,South,,Paid Parking,122.33732798,47.6160495
13210,UNIVERSITY WAY NE BETWEEN NE 40TH ST AND NE CAMPUS EB PY,E,120,5,University District,Core,,Paid Parking,122.31318754,47.65565937
34881,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST,W,600,12,South Lake Union,South,,Paid Parking,122.33182921,47.62139227
53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,600,16,Uptown Triangle,,,Paid Parking,122.34513699,47.62031534
13550,WESTLAKE AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,10,South Lake Union,South,,Paid Parking,122.33833669,47.62027694
58677,WALL ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,NW,240,5,Belltown,North,,Paid Parking,122.35088659,47.61313015
32430,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,SE,240,8,Belltown,North,,Paid Parking,122.34838097,47.61740601
80645,ROY ST BETWEEN NOB HILL AVE N AND 4TH AVE N,N,240,9,Uptown,Edge,,Paid Parking,122.3495519,47.62549076
84690,NE 42ND ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,120,6,University District,Core,,Paid Parking,122.31374639,47.65826096
32017,BELL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,NW,120,6,Belltown,South,,Paid Parking,122.34783611,47.61244339
35942,WALL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,240,5,Belltown,North,,Paid Parking,122.34995178,47.61367661
37174,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,120,3,Pike-Pine,,,Paid Parking,122.32587891,47.61514809
39337,NE 41ST ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,120,5,University District,Core,,Paid Parking,122.31264593,47.65688956
11866,MINOR AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,6,First Hill,,,Paid Parking,122.32295988,47.60872645
88634,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,120,8,Chinatown/ID,Core,,Paid Parking,122.32570336,47.59829528
76621,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,SW,120,16,Belltown,South,,Paid Parking,122.34572989,47.6095449
58810,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,120,10,Belltown,South,,Paid Parking,122.34538208,47.61161729
77221,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,6,Belltown,South,,Paid Parking,122.34223441,47.61500119
7257,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,120,11,Belltown,South,,Paid Parking,122.33988424,47.61405613
70753,2ND AVE BETWEEN BATTERY ST AND WALL ST,SW,240,6,Belltown,North,,Paid Parking,122.34746087,47.61501419
79681,MAYNARD AVE S BETWEEN S LANE ST AND S DEARBORN ST,W,120,6,Chinatown/ID,Edge,,Paid Parking,122.32515195,47.59626866
31849,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,SW,120,23,Ballard,Core,,Paid Parking,122.38403049,47.66700483
35417,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,NW,120,6,Commercial Core,Retail,,Paid Parking,122.33590565,47.60688102
14398,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,SE,240,5,Pike-Pine,,,Paid Parking,122.31878899,47.61191344
32265,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,W,120,4,Capitol Hill,North,,Paid Parking,122.32102062,47.62255637
66614,S WELLER ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,120,3,Chinatown/ID,Core,,Paid Parking,122.32568856,47.59744549
41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,120,4,Ballard,Core,,Paid Parking,122.38557075,47.66876144
54673,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,7,Belltown,North,,Paid Parking,122.35129465,47.61796364
33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,120,6,Fremont,,,Paid Parking,122.34999529,47.65097205
33745,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,N,120,9,South Lake Union,South,,Paid Parking,122.33104118,47.61973548
60009,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,N,120,11,Pike-Pine,,,Paid Parking,122.3175285,47.61535222
77317,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,W,120,7,Pike-Pine,,,Restricted Parking Zone,122.3234816,47.6146611
10209,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,SW,240,7,Belltown,North,,Paid Parking,122.34887474,47.61233829
9157,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,NW,240,7,Belltown,North,,Paid Parking,122.35565852,47.61818599
1233,10TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,9,Pike-Pine,,,Paid Parking,122.31955777,47.61468219
14397,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,NW,120,3,Pike-Pine,,,Paid Parking,122.31898868,47.61199446
32433,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,NW,240,5,Belltown,North,,Paid Parking,122.34772514,47.61818792
33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,120,6,Fremont,,,Paid Parking,122.35055557,47.65102833
70865,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,W,120,5,Pioneer Square,Edge,,Paid Parking,122.3316886,47.59877036
57549,PONTIUS AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,600,10,South Lake Union,South,,Paid Parking,122.33182337,47.62370101
58621,VINE ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,8,Belltown,North,,Paid Parking,122.3484543,47.61629517
42961,S JACKSON ST BETWEEN MAYNARD AVE S AND 7TH AVE S,N,120,5,Chinatown/ID,Edge,,Paid Parking,122.32443261,47.5992802
58806,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,6,Belltown,South,,Paid Parking,122.34403853,47.61082404
54734,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,E,120,9,Capitol Hill,North,,Paid Parking,122.32078533,47.6215287
1234,10TH AVE BETWEEN E PIKE ST AND E PINE ST,E,120,27,Pike-Pine,,,Paid Parking,122.31934691,47.614681
81478,WESTERN AVE BETWEEN PIKE ST AND PINE ST,NE,120,4,Commercial Core,Waterfront,,Paid Parking,122.34146583,47.60885995
79574,MADISON ST BETWEEN 6TH AVE AND 7TH AVE,SE,120,11,Commercial Core,Financial,,Carpool Parking,122.33009557,47.60718121
2986,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,NE,120,5,Pioneer Square,Edge,,Paid Parking,122.32990794,47.59960565
130799,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,600,6,South Lake Union,South,,Paid Parking,122.33777132,47.6247452
14697,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,120,7,Pike-Pine,,,Paid Parking,122.32277805,47.61531088
13521,WESTERN AVE BETWEEN BELL ST AND BATTERY ST,SW,240,8,Belltown,North,,Paid Parking,122.34807888,47.61303517
75865,6TH AVE S BETWEEN S KING ST AND S WELLER ST,W,120,10,Chinatown/ID,Core,,Paid Parking,122.32645061,47.59793464
9142,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,NE,240,13,Ballard,Edge,,Paid Parking,122.37960314,47.66814317
12289,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,W,120,9,Uptown,Core,,Paid Parking,122.35681114,47.62505307
121921,ELLIOTT AVE BETWEEN ELLIOTT AV ON RP AND BELL ST,N,120,6,Belltown,South,,Paid Parking,122.34760031,47.61192276
46254,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,10,Belltown,South,,Paid Parking,122.34319932,47.61152842
24266,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,E,240,11,Uptown,Edge,,Paid Parking,122.3579594,47.6203598
91546,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,240,6,Uptown,Edge,,Paid Parking,122.35736855,47.62205051
4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,240,9,Belltown,North,,Paid Parking,122.34742027,47.61636316
80277,QUEEN ANNE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,240,9,Uptown,Edge,,Paid Parking,122.35681515,47.62150584
37181,E PINE ST BETWEEN HARVARD AVE AND BROADWAY,N,120,3,Pike-Pine,,,Paid Parking,122.32146768,47.61532115
58817,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,SW,240,10,Belltown,North,,Paid Parking,122.35413043,47.61659514
77574,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,14,Belltown,North,,Paid Parking,122.35191338,47.6159769
46082,W REPUBLICAN ST BETWEEN 1ST AVE W AND 2ND AVE W,S,240,9,Uptown,Edge,,Paid Parking,122.35868143,47.62324243
79789,MERCER ST BETWEEN YALE AVE N AND EASTLAKE AVE E,N,120,6,South Lake Union,South,,Restricted Parking Zone,122.32982852,47.62432634
11766,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,S,240,4,Uptown,Edge,,Paid Parking,122.3547637,47.62449467
8097,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,120,8,Chinatown/ID,Edge,,Paid Parking,122.32645202,47.59961395
41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,120,2,Ballard,Core,,Paid Parking,122.38543758,47.66859682
35197,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,N,120,8,South Lake Union,South,,Paid Parking,122.33651591,47.62326784
74026,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,6,Belltown,South,,Paid Parking,122.34061135,47.61350649
24830,14TH AVE BETWEEN E UNION ST AND E MADISON ST,E,120,6,Pike-Pine,,,Paid Parking,122.31412348,47.6133792
37189,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,N,120,6,Pike-Pine,,,Restricted Parking Zone,122.3161558,47.61532903
60006,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,S,120,4,Pike-Pine,,,Paid Parking,122.31882374,47.61519485
56354,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,120,19,South Lake Union,South,,Paid Parking,122.34166097,47.61964009
35845,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,W,120,17,University District,Core,,Paid Parking,122.31320115,47.66216612
23881,W ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,240,6,Uptown,Edge,,Paid Parking,122.35741855,47.62577671
80542,REPUBLICAN ST BETWEEN 4TH AVE N AND 5TH AVE N,S,240,10,Uptown,Edge,,Paid Parking,122.34834833,47.6232061
65546,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,120,11,Pioneer Square,Edge,,Paid Parking,122.33483627,47.59913739
2797,2ND AVE N BETWEEN MERCER ST AND ROY ST,W,240,4,Uptown,Edge,,Paid Parking,122.3529021,47.62500671
76410,9TH AVE BETWEEN MARION ST AND MADISON ST,NE,120,5,First Hill,,,Paid Parking,122.32695035,47.60809535
59997,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,N,120,4,Pike-Pine,,,Paid Parking,122.32647201,47.61529836
72333,3RD AVE BETWEEN BROAD ST AND DENNY WAY,SW,240,3,Belltown,North,,Paid Parking,122.35119161,47.61837759
1821,13TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,10,Pike-Pine,,,Paid Parking,122.31559256,47.6147267
10210,ELLIOTT AVE BETWEEN BELL ST AND BATTERY ST,NE,240,8,Belltown,North,,Paid Parking,122.34878316,47.61245896
12290,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,E,120,8,Uptown,Core,,Paid Parking,122.35660058,47.62501138
24405,11TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,12,Pike-Pine,,,Paid Parking,122.31826395,47.61468863
23781,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,120,3,Uptown,Core,,Paid Parking,122.35737196,47.62466482
12542,REPUBLICAN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,120,5,South Lake Union,South,,Paid Parking,122.3377827,47.62314648
8102,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,E,120,8,Chinatown/ID,Edge,,Paid Parking,122.32628696,47.59627028
58197,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,NW,120,4,First Hill,,,Restricted Parking Zone,122.32416226,47.61080097
34878,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,E,600,7,South Lake Union,South,,Paid Parking,122.33157855,47.62024023
3342,22ND AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,E,30,5,Ballard,Core,,Paid Parking,122.38463849,47.66908384
37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,120,14,Fremont,,,Paid Parking,122.35083983,47.65073976
9150,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,SE,240,4,Belltown,North,,Paid Parking,122.34471355,47.61641582
34222,MADISON ST BETWEEN 7TH AVE AND 8TH AVE,SE,120,8,First Hill,,,Paid Parking,122.32897221,47.60766068
57193,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,SW,240,6,Denny Triangle,North,,Paid Parking,122.33125717,47.61717718
14949,E UNION ST BETWEEN SENECA ST AND BROADWAY,N,120,4,Pike-Pine,,,Paid Parking,122.3213099,47.61304161
77562,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,SE,120,11,First Hill,,,Paid Parking,122.32255557,47.60739467
13262,VALLEY ST BETWEEN AURORA AVE N AND DEXTER AVE N,S,600,4,South Lake Union,North,,Paid Parking,122.34288677,47.62620934
35909,VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,NW,120,3,Belltown,South,,Paid Parking,122.34137469,47.61214183
1029,1ST AVE BETWEEN CLAY ST AND BROAD ST,SW,240,8,Belltown,North,,Paid Parking,122.35213217,47.61658464
49649,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,120,10,Belltown,South,,Paid Parking,122.34292292,47.61348569
24417,11TH AVE BETWEEN E HOWELL ST AND E DENNY WAY,W,240,29,Capitol Hill,South,,Paid Parking,122.31831508,47.61813722
24045,1ST AVE BETWEEN WALL ST AND VINE ST,SW,240,5,Belltown,North,,Paid Parking,122.34930579,47.6149284
58337,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST,W,120,8,Pike-Pine,,,Paid Parking,122.32557881,47.61352508
74025,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,120,10,Belltown,South,,Paid Parking,122.34076078,47.6133909
56073,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,120,4,South Lake Union,South,,Paid Parking,122.33914567,47.62212606
76985,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,8,Belltown,North,,Paid Parking,122.34662847,47.61518501
9353,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,15,Belltown,South,,Paid Parking,122.34481681,47.61300041
78069,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,W,600,16,South Lake Union,South,,Paid Parking,122.32925328,47.61913534
13105,TERRY AVE N BETWEEN JOHN ST AND THOMAS ST,W,120,7,South Lake Union,South,,Paid Parking,122.33727531,47.62027821
1021,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,120,10,Belltown,South,,Paid Parking,122.34466292,47.61217553
76713,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,N,600,4,South Lake Union,North,,Paid Parking,122.34286784,47.62717661
76430,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,12,South Lake Union,South,,Paid Parking,122.33968445,47.62029437
35945,WALL ST BETWEEN 4TH AVE AND 5TH AVE,NW,240,5,Belltown,North,,Paid Parking,122.34580134,47.61706416
82673,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,N,120,5,Pike-Pine,,,Paid Parking,122.31883737,47.61224029
81065,TAYLOR AVE BETWEEN 5TH AVE AND DENNY WAY,W,240,3,Belltown,North,,Paid Parking,122.34651487,47.61842442
76101,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,120,4,Chinatown/ID,Edge,,Paid Parking,122.32387007,47.59958791
62438,NE 64TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,S,240,5,Roosevelt,,,Paid Parking,122.3165044,47.67491914
62098,NE 47TH ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,S,120,4,University District,Core,,Paid Parking,122.31475118,47.66304104
37138,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,S,120,10,Pike-Pine,,,Paid Parking,122.32006191,47.61400676
1602,12TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,E,120,19,University District,Core,,Paid Parking,122.31536787,47.6605704
76186,8TH AVE BETWEEN SPRING ST AND SENECA ST,NE,120,4,First Hill,,,Paid Parking,122.32941216,47.6090517
76102,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,120,8,Chinatown/ID,Edge,,Paid Parking,122.32363501,47.59958065
11881,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,600,7,South Lake Union,South,,Paid Parking,122.33309008,47.61911051
34509,MINOR AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,600,14,South Lake Union,South,,Paid Parking,122.33309802,47.62256499
37438,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,S,120,3,Pike-Pine,,,Paid Parking,122.32025835,47.61288619
36137,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,W,120,7,Denny Triangle,South,,Paid Parking,122.3381161,47.61585754
53429,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,SW,120,4,Denny Triangle,South,,Paid Parking,122.33836153,47.61548441
32126,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,10,South Lake Union,South,,Paid Parking,122.33572918,47.62261492
30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,120,6,Denny Triangle,South,,Paid Parking,122.33560622,47.61399229
9158,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,7,Belltown,North,,Paid Parking,122.35548849,47.61806756
80222,PINE ST BETWEEN MINOR AVE AND MELROSE AVE,SE,120,5,Pike-Pine,,,Paid Parking,122.32824671,47.61502207
87258,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,S,120,6,Ballard,Core,,Paid Parking,122.38387421,47.66859529
54765,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,W,120,18,University District,Core,,Paid Parking,122.31447503,47.65755256
70746,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,120,7,Belltown,South,,Paid Parking,122.34231893,47.61217181
69278,11TH AVE BETWEEN E MADISON ST AND E UNION ST,E,120,7,Pike-Pine,,,Paid Parking,122.31800476,47.6126063
7397,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,W,120,10,Chinatown/ID,Edge,,Paid Parking,122.32777643,47.59669256
79354,LENORA ST BETWEEN 2ND AVE AND 3RD AVE,SE,30,3,Belltown,South,,Paid Parking,122.34256616,47.61278643
32258,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,E,120,3,First Hill,,,Paid Parking,122.32064833,47.60984775
12673,ROY ST BETWEEN WARREN AVE N AND 2ND AVE N,N,240,7,Uptown,Edge,,Paid Parking,122.35349227,47.62550548
12282,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,E,240,13,Uptown,Edge,,Paid Parking,122.35665021,47.61918294
7250,5TH AVE BETWEEN MARION ST AND MADISON ST,NE,120,8,Commercial Core,Financial,,Paid Parking,122.33137792,47.60621283
85149,NE 64TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,N,240,6,Roosevelt,,,Paid Parking,122.31805065,47.67505126
77390,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,120,7,University District,Core,,Paid Parking,122.3142513,47.65903895
35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,120,6,Denny Triangle,South,,Paid Parking,122.33666037,47.61400074
43058,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,S,120,5,Chinatown/ID,Edge,,Paid Parking,122.32702152,47.59829729
3081,20TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,W,240,3,Ballard,Edge,,Paid Parking,122.38222168,47.66906278
69437,12TH AVE BETWEEN E JAMES CT AND E CHERRY ST,W,120,4,12th Avenue,,,Paid Parking,122.3168854,47.60770872
80017,OLIVE WAY BETWEEN 6TH AVE AND 7TH AVE,NW,120,5,Commercial Core,Retail,,Paid Parking,122.33581204,47.61341115
80833,SPRING ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,8,Commercial Core,Financial,,Carpool Parking,122.33633949,47.60570361
79677,MAYNARD AVE S BETWEEN S KING ST AND S WELLER ST,W,120,5,Chinatown/ID,Core,,Paid Parking,122.32516176,47.5979094
56149,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,E,120,11,Pike-Pine,,,Paid Parking,122.32202359,47.61467559
58633,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,NW,120,9,Belltown,South,,Paid Parking,122.34292648,47.61091614
12285,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,240,13,Uptown,Edge,,Paid Parking,122.35680987,47.62267511
77217,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,NW,120,6,Belltown,South,,Paid Parking,122.34397195,47.61367039
48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,120,8,Ballard,Core,,Paid Parking,122.38486732,47.66819351
13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,120,7,Denny Triangle,South,,Paid Parking,122.33777839,47.61441774
85386,NE 72ND ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,S,120,3,Green Lake,,,Paid Parking,122.32373964,47.68062694
84653,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,N,120,6,University District,Core,,Paid Parking,122.31380852,47.65689586
81482,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,NE,120,6,Belltown,South,,Paid Parking,122.34666975,47.61238956
56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,120,15,Ballard,Core,,Paid Parking,122.38339858,47.6678947
80954,SUMMIT AVE BETWEEN E PINE ST AND E OLIVE ST,E,120,8,Capitol Hill,South,,Restricted Parking Zone,122.32543075,47.61579861
1229,10TH AVE BETWEEN E MADISON ST AND E SENECA ST,W,120,5,Pike-Pine,,,Paid Parking,122.31945954,47.61196395
34502,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,E,600,10,South Lake Union,South,,Paid Parking,122.33287778,47.62025858
65042,S FERDINAND ST BETWEEN RAINIER AVE S AND 39TH AVE S,S,120,16,Columbia City,,,Paid Parking,122.28419469,47.55779695
58186,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SE,120,8,First Hill,,,Paid Parking,122.3285232,47.60883822
25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,240,16,University District,Edge,,Paid Parking,122.3118412,47.66219373
8841,ALASKAN WAY BETWEEN CLAY ST AND BROAD ST,SW,240,5,Belltown,North,,Paid Parking,122.35452821,47.61461633
36010,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,240,15,Uptown,Edge,,Paid Parking,122.35401157,47.62033866
76202,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,3,South Lake Union,South,,Paid Parking,122.3409512,47.62266064
11118,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,16,Commercial Core,Financial,,Paid Parking,122.32904642,47.6027045
8301,7TH AVE S BETWEEN S KING ST AND S WELLER ST,W,120,5,Chinatown/ID,Core,,Paid Parking,122.32386073,47.59790731
